id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22513926,"Vintage apartment, Archeological Museum area",132238408,Φίλιππος,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98932052753432,23.734684679823555,Entire home/apt,25,90,35,2018-08-10,5.00,1,246
22514963,''Touching the magic'',148837297,Κατερινα,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989348862307494,23.734901783138202,Entire home/apt,45,1,21,2018-08-08,2.99,1,350
22515112,"Acropolis view, unique cozy apartment",165261949,Vangelis,,ΣΤΑΔΙΟ,37.965644882112336,23.744381674989373,Entire home/apt,39,1,16,2018-05-28,3.06,1,327
22522464,chriss apartment,164588654,Chriss,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991390031640684,23.76403794777221,Entire home/apt,50,2,12,2018-06-10,1.77,1,359
22522659,Nice loft at the center near Exarcheia,165358171,Bilio,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.983853294724646,23.739422119379324,Entire home/apt,28,2,4,2018-05-31,0.55,1,138
22536208,City Center Apartment with Sunny Backyard,32121828,Spiros,,ΠΑΓΚΡΑΤΙ,37.96949868969021,23.750616822908725,Entire home/apt,23,2,18,2018-08-13,5.74,1,337
22536373,KYMA Apt 2 - Acropolis Modern Studio Apartment,75330319,Kyriakos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.960929107087345,23.723670383501606,Entire home/apt,45,2,2,2018-06-17,0.30,4,235
22537699,Live like a local under the Acropolis,165543616,Aliki,,ΑΚΡΟΠΟΛΗ,37.96871671077018,23.729139494064984,Entire home/apt,120,2,7,2018-08-10,0.97,1,365
22538783,Elegant appartment 10' to Acropolis 1' to metro,165557500,Sergios,,ΝΕΟΣ ΚΟΣΜΟΣ,37.964976353034906,23.728979344186758,Entire home/apt,40,1,26,2018-07-29,4.29,1,326
22538873,"90m² Apartment in Metaxourgio, Acropolis view",159175631,Dimitris - Konstantinos - Olga -,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98669082993797,23.720010313831622,Entire home/apt,49,3,18,2018-08-10,2.52,23,365
22541938,Loft In Space #1 | 7th floor Studio #1,165592006,Nektarios,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98356786493413,23.73694257530088,Entire home/apt,37,3,1,2018-06-15,0.48,1,297
22545028,Splendidly traditional Athenian apartment,40853673,Liana,,ΓΟΥΒΑ,37.96215043720373,23.741800268238766,Entire home/apt,40,3,0,,,2,181
22545611,The Musician’s little flat,163291491,Yiannis,,ΚΟΛΩΝΑΚΙ,37.97742237855627,23.749246272758203,Entire home/apt,60,3,0,,,2,38
22549318,Exarchia spacious flat: be a local in Athens!,12560134,Your Greek Fella,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98479568534035,23.739339888337543,Entire home/apt,30,2,4,2018-08-12,4,1,32
22549921,"Centrally located, cozy and quiet apt.",165640249,Sofia,,ΚΟΛΩΝΑΚΙ,37.98058159043166,23.74905495006132,Entire home/apt,60,3,2,2018-06-28,0.73,1,364
22558867,Cozy Flat Near City Center,154275272,Prime,,ΚΥΨΕΛΗ,37.999940048730465,23.737936367022115,Entire home/apt,60,2,0,,,2,352
22559323,Romantic apartment near Acropolis and Plaka,165768450,Ευαγγελία,,ΖΑΠΠΕΙΟ,37.967202008558544,23.734441513771156,Entire home/apt,47,1,20,2018-07-17,3.61,1,176
22560161,Restored Apartment in Plaka in Hisotric Building.,17625059,Phaidon,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97264662227411,23.730713462303004,Entire home/apt,50,1,30,2018-08-04,6.47,3,52
22561632,Niovi,165795456,Vaso,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.989899796124206,23.736207295186365,Entire home/apt,27,2,34,2018-07-31,4.83,1,139
22562310,House of diamond in the shadow of the Acropolis,33345878,Giannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9599712000703,23.72528367103196,Entire home/apt,60,1,10,2018-06-30,2.88,1,362
22562496,Modern Apartment close to Acropolis Museum,47038350,Konstantinos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96493600170297,23.722936566944355,Entire home/apt,63,2,1,2018-05-17,0.33,21,326
22564283,Athens Apartment with a View,37221617,Nayla,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.99028220987037,23.731833610165847,Entire home/apt,90,2,2,2018-07-10,1.13,1,248
22567417,Your home next to Acropolis Museum-no cleaning fee,35707869,Aliki,,ΑΚΡΟΠΟΛΗ,37.96521564844136,23.721798915850282,Entire home/apt,40,1,36,2018-08-09,5.40,1,327
22570282,Depi's House,145168959,Panos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9882294923172,23.748898165941103,Entire home/apt,25,2,6,2018-06-19,1.05,1,0
22575974,Courtyard Apartment with Acropolis View,165947293,Katerina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97592394866362,23.727811150822077,Entire home/apt,130,3,0,,,2,232
22576284,Sunny spacious loft near Acropolis,27553300,Michalis,,ΚΕΡΑΜΕΙΚΟΣ,37.98302111778761,23.714792698311463,Entire home/apt,40,1,14,2018-08-09,2.51,9,364
22577187,Cosy Loft in the heart of the city.,60883046,Alexandros,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978174592905184,23.728252233260182,Entire home/apt,45,1,1,2018-02-01,0.15,1,217
22577226,Cute and Cosy Apartment,27544517,Nikos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.957986493464546,23.736377543713164,Entire home/apt,25,1,42,2018-08-07,5.94,2,331
22578498,Modern spacious apartment for 6,48847517,Claire,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99139629471472,23.76557841232921,Entire home/apt,48,1,3,2018-03-03,0.48,2,348
22583560,Terrace Apartment with Acropolis View,165947293,Katerina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97429958881903,23.727994883383573,Entire home/apt,150,3,1,2018-06-02,0.40,2,221
22583817,New 15 Seconds Walk to Acropolis Museum 80 sqm.,146895110,Kostas,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.968153724947314,23.72978486276174,Entire home/apt,50,1,6,2018-08-11,4.09,2,142
22592142,Athens Downtown Apartment - 85 Square Meters,9209901,Pavlos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9869781001458,23.727280216501327,Entire home/apt,55,1,7,2018-08-08,1.14,30,334
22592757,"Levanda, 5' from Metro and 40' from the Airport.",165570783,Savas,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.9979571091425,23.720652672554046,Private room,11,1,13,2018-07-29,2.03,2,100
22593431,Athenes Kafkasou,22472232,Konstantinos,,ΝΕΑ ΚΥΨΕΛΗ,37.9984692228611,23.74415389080294,Entire home/apt,55,2,0,,,1,181
22594343,"Αμπελόκηποι, κέντρο.Διαμέρισμα με 2 υπνοδωμάτια.",166171255,Konstantina,,ΑΜΠΕΛΟΚΗΠΟΙ,37.991299691039465,23.761961339417734,Entire home/apt,50,30,0,,,1,181
22594984,"Cozy apartment in the centre,50m from metro/tram",150783673,Andreas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95634269702705,23.728182282134988,Entire home/apt,58,1,0,,,1,342
22597791,CENDRAL ATHENS  old historic center,1375394,Mike,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.999397216207164,23.73115679917619,Entire home/apt,60,4,6,2018-07-25,1.13,2,258
22603727,KYMA Apt 3 - Acropolis Modern 1 Bedroom Apartment,14635878,Manos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.961169540454456,23.722479517795954,Entire home/apt,40,2,1,2018-05-07,0.30,6,320
22604588,"Renovated & amazing view, 7th floor loft, Kolonaki",154301094,Tegea,,ΚΟΛΩΝΑΚΙ,37.979093407880825,23.73828847972253,Entire home/apt,60,1,12,2018-08-11,2.13,6,309
22604764,Renovated Thisseio Apartment,9209901,Pavlos,,ΘΗΣΕΙΟ,37.975581661232646,23.7156098031855,Entire home/apt,55,1,0,,,30,332
22605882,"Avandgarde Loft, Platos Academy view",93809307,Takis,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99206606027734,23.708398599459752,Entire home/apt,50,1,30,2018-08-12,5.96,1,170
22606146,Metaxas House,166329832,Bjorn,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98456232292374,23.734944525431484,Private room,16,1,2,2018-03-28,0.38,1,181
22607153,Central Athens near Acropolis 2min Metro 4th WHED,39042147,Nestor,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98470639943556,23.724156814695473,Entire home/apt,39,2,13,2018-06-14,1.88,8,0
22614249,Elegant Studio Near the Acropolis of Athens,9209901,Pavlos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96306908341721,23.7224510076605,Entire home/apt,45,1,1,2018-02-25,0.17,30,331
22615425,Victoria Paradise Apartment very near Metro,7186279,Nick,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99338490693401,23.732725019305313,Entire home/apt,80,1,8,2018-05-28,1.24,35,365
22616826,New Athens' Downtown Oasis,7890898,Angeliki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9817757804075,23.73555592908618,Entire home/apt,45,2,33,2018-08-07,4.93,1,350
22621137,Acropolis Studio in Athens,10581143,Pagona,,ΖΑΠΠΕΙΟ,37.97013811366767,23.73144813498202,Entire home/apt,113,3,4,2018-07-09,0.56,14,93
22621394,Comfortable and inexpensive apartments near metro,128804185,Александр,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99157873485391,23.725656125597137,Entire home/apt,18,1,14,2018-08-01,1.95,3,341
22623197,AVATON Acropolis Panorama with Jacuzzi,1574876,Aris,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97617807672849,23.723393911445147,Entire home/apt,145,2,13,2018-08-05,2.98,4,259
22628027,Stylish apartment,166576122,Barbara,,ΚΥΨΕΛΗ,37.997455317449486,23.735354208777338,Entire home/apt,85,1,0,,,1,179
22628506,Magnificent apartment at foothills of Acropolis,32785793,Theseum Hill !!!,,ΑΚΡΟΠΟΛΗ,37.97335702952061,23.72105674989753,Entire home/apt,80,1,1,2018-04-17,0.25,4,357
22641799,92m² Lycabettus Apartment with big balcony,159175631,Dimitris - Konstantinos - Olga -,,ΛΥΚΑΒΗΤΤΟΣ,37.98161323897285,23.743838162842874,Entire home/apt,40,3,14,2018-08-07,2.02,23,24
22644194,"Cool, comfy flat in the artistic heart of Athens",19097166,Chris And Iro,,ΚΕΡΑΜΕΙΚΟΣ,37.982609825337775,23.714088496624406,Entire home/apt,35,2,37,2018-08-11,5.78,2,154
22644426,Beautifully furnished 2BR in Kolonaki (111),107434423,Blueground,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98235143202455,23.737266751265434,Entire home/apt,55,2,0,,,10,364
22644847,Mid century 3 bdr city centre townhouse,80652599,Eirini,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97928521738014,23.7249618958379,Entire home/apt,68,2,19,2018-07-31,4.71,1,329
22645878,"Central, 2-Room flat with a park view balcony",40271389,Mustafa Kemal,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98647157472278,23.71737677248109,Entire home/apt,21,2,26,2018-08-15,4.51,1,123
22646536,Comfy & Tasteful Central Apt • 1' to Metro Station,65714690,Home,,ΠΕΤΡΑΛΩΝΑ,37.96775609496586,23.711102862499278,Entire home/apt,35,3,1,2018-04-19,0.25,53,346
22650604,"LOUSSI'S HOME ,10 MIN. TO ACROPOLIS,KOUKAKI",156193760,Loussi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962314458396655,23.721862800511293,Entire home/apt,80,3,17,2018-08-09,3.09,1,54
22651452,"""ΚΟΥΚΛΟΣΠΙΤΟ""",166813145,Σταυρουλα,,ΡΙΖΟΥΠΟΛΗ,38.0291394202135,23.74420810368287,Entire home/apt,35,2,12,2018-07-21,2.38,1,91
22658447,The Parthenon Terrace-FULLY RENOVATED w/ a view!,5108482,Alexi,,ΝΕΟΣ ΚΟΣΜΟΣ,37.965753737018005,23.731276587763364,Entire home/apt,74,1,37,2018-08-01,5.36,3,79
22659379,Hilton Area Cozy Studio Apartment!,28985382,Artemis,,ΙΛΙΣΙΑ,37.97641334543037,23.75334233463506,Entire home/apt,25,2,23,2018-07-20,3.52,1,72
22661664,Athenian Rose: Elegant apartment in Central Athens,166937087,Cleo,,ΚΟΛΩΝΑΚΙ,37.97615969924584,23.74633758070756,Entire home/apt,120,3,13,2018-08-06,3.36,1,271
22663975,Saint Thomas Village 1-Bedroom Apt. 2nd,18232662,Κωνσταντίνος,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974648839701615,23.73194007413617,Entire home/apt,200,40,0,,,1,226
22663981,Modern house a breath away from Acropolis/metro,78896291,Dimitris,,ΘΗΣΕΙΟ,37.97583647602692,23.718002721686066,Entire home/apt,40,3,20,2018-07-20,2.80,3,55
22664896,Apartment with the view of acropolis in Psiri !,162476686,Riad,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977837763451255,23.725021760005028,Entire home/apt,240,1,0,,,2,44
22668535,"Urban Art Experience-Restful Sleep, Acropolis View",167010410,Hometel,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98428235657454,23.71720742238993,Entire home/apt,188,3,9,2018-06-24,1.59,1,326
22668967,New studio next to metro for 2 people,128804185,Александр,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99131197703166,23.725709729522436,Entire home/apt,21,1,8,2018-04-17,1.15,3,304
22670432,Kolonaki Studio for Two,9209901,Pavlos,,ΚΟΛΩΝΑΚΙ,37.980133527089336,23.74714064872673,Entire home/apt,48,1,4,2018-06-14,0.73,30,357
22676663,"Cosy Pedestal,Small 67m²Penthouse at Athens Nidus!",94011648,Vassilis,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98232921819179,23.719700656641262,Entire home/apt,23,1,31,2018-08-14,4.51,2,299
22676714,MarNik House,167115399,Katerina,,ΑΝΩ ΚΥΨΕΛΗ,38.006311489611484,23.737811857184756,Entire home/apt,35,2,3,2018-04-21,0.49,1,359
22678274,Unforgettable Acropolis View!,27553300,Michalis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.964044548151826,23.73261307839528,Entire home/apt,50,2,19,2018-08-07,4.19,9,332
22678824,Acropolis-Koukaki apt.,30778051,Eliza,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96812906471864,23.725889272904357,Entire home/apt,45,2,16,2018-08-09,3.08,1,315
22681145,Modern-Vintage apartment by Acropolis museum,748818,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966631763148996,23.72821734227983,Entire home/apt,95,2,18,2018-08-05,3.29,86,233
22683661,Private room.15m.ιδιωτικο δωμάτιο,49397329,Vladimiros,,ΠΑΤΗΣΙΑ,38.01092040246982,23.736384624551338,Private room,15,2,2,2018-05-28,0.55,1,179
22685895,APT with Full View In Olympus Zeus Temple-Plaka,23142038,Stella & Nikos,,ΖΑΠΠΕΙΟ,37.97179095404835,23.73399506226866,Entire home/apt,47,1,62,2018-08-12,9.30,11,297
22693316,Acropolis new flat with balconies in koukaki.,52639157,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962372216734764,23.71965382614493,Entire home/apt,35,2,26,2018-08-12,4.62,3,352
22698142,Just 10,167359852,Stavroula,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98851089872162,23.75814198774009,Entire home/apt,110,3,1,2018-03-05,0.18,1,363
22702131,Where the city's heart beats.,164490673,Eugenia,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98603815896099,23.73555834885088,Entire home/apt,52,2,6,2018-06-10,1.68,2,266
22707983,Modern Apartment in Acropolis Area,36578789,Thanos,,ΑΚΡΟΠΟΛΗ,37.96911000008991,23.726291045984443,Entire home/apt,120,1,12,2018-08-11,2.67,1,94
22709080,Cozy art studio in Exarcheia,5549295,Nikolas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98714456404201,23.73143448466935,Entire home/apt,38,2,0,,,3,0
22709327,"Near all, for all !",167498105,Petros,,ΠΑΤΗΣΙΑ,38.00972675959459,23.73445124037249,Entire home/apt,19,1,4,2018-05-31,0.57,1,255
22710139,"Studio, near the center of Athens",167508049,Eleni,,ΝΕΑ ΚΥΨΕΛΗ,37.998334429981824,23.743398146779118,Entire home/apt,25,4,0,,,1,135
22713281,The Burton 2bed apt in Acropolis  by JJHospitality,55670751,Jj,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967318688513195,23.726691163847242,Entire home/apt,80,2,12,2018-08-01,1.83,31,315
22714537,Room in the centre of Athens,139455798,Franki,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.984494181167264,23.733705843316415,Private room,100,1,1,2018-01-17,0.14,1,363
22716203,"NEW  BEAUTIFUL 70m2, VIEW, METRO and ACROPOLIS  5'",167581119,Nata,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965247096826594,23.72251125842985,Entire home/apt,80,3,46,2018-08-12,6.54,1,79
22716599,Central vintage Apartment with Acropolis view,167588473,John,,ΚΕΡΑΜΕΙΚΟΣ,37.98365420787877,23.715495800004255,Entire home/apt,60,2,31,2018-08-13,4.51,1,344
22721211,Apartment ground floor near Akropolis.,39258521,Sakis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966525528426715,23.725308949731733,Entire home/apt,25,2,0,,,4,311
22723062,Alkyoni's Athens Home,97403776,Ilias,,ΠΑΤΗΣΙΑ,38.01338880176559,23.73067623061187,Entire home/apt,45,2,0,,,1,349
22726077,Exceptional 125sqm modern Kolonaki flat & terrace,69042596,Nicholas,,ΚΟΛΩΝΑΚΙ,37.97838977026621,23.738126254263094,Entire home/apt,120,2,23,2018-08-14,3.43,1,291
22728879,Nikos house very near to Metro,167754536,Nikos,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00840518446721,23.728609233405155,Entire home/apt,70,3,3,2018-07-31,1.50,1,212
22729562,Acropolis 4 you Millerou Number 1 - 1st Right,61036989,Arménie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98461587023781,23.71858988407358,Entire home/apt,50,1,1,2018-06-03,0.41,8,329
22729612,Acropolis View Millerou Number 4 - 2nd floor left,61036989,Arménie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98540731402607,23.71899333337398,Entire home/apt,50,1,1,2018-05-25,0.36,8,338
22729661,Millerou Number 3 - 2nd floor right,61036989,Arménie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.985537360649424,23.717536408372865,Entire home/apt,50,1,1,2018-05-13,0.32,8,334
22729674,Acropolis View Millerou Number 6 - 3rd floor left,61036989,Arménie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98533509396972,23.71768557040837,Entire home/apt,40,1,1,2018-05-12,0.31,8,346
22729700,Acropolis 4 you Millerou Number 5 - 3rd floor R,61036989,Arménie,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98393619218856,23.71695110758105,Entire home/apt,40,1,4,2018-06-03,1.05,8,347
22729922,Modern & Central Apt in Athens,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.971278816855914,23.74795551743396,Entire home/apt,45,2,14,2018-08-11,2.51,28,317
22731687,Acropolis View Paradise Apartment,7186279,Nick,,ΚΕΡΑΜΕΙΚΟΣ,37.98111011657239,23.717117497329397,Entire home/apt,90,1,5,2018-04-22,0.81,35,365
22736024,Sunny Maisonette in the city center,147205490,Dimitris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96255275695094,23.727981408623755,Entire home/apt,27,1,46,2018-08-14,7.46,2,321
22738503,Cozy Apt  in the Center of Athens,69946012,Nikos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99144598424388,23.72211291984594,Entire home/apt,35,2,0,,,3,364
22739150,"Gazi Place, 10min from Technopolis, close to metro",30255408,Stefanis,,ΒΟΤΑΝΙΚΟΣ,37.98061786274623,23.707878630106944,Entire home/apt,45,2,0,,,15,353
22742951,Comfortable 2bdrm Apt-7min to Metro Athens Hilton,119795672,Antell,,ΙΛΙΣΙΑ,37.97733428828259,23.75712096279305,Entire home/apt,45,2,1,2018-02-20,0.17,2,346
22746562,Kolonaki chic-center newly Renovated Apartment,102446547,Simos,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98209712455141,23.736142698463706,Entire home/apt,48,2,12,2018-08-06,2.61,1,314
22757583,"Office apartment Athens Station, Victoria",22651950,Dimos,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99080477392605,23.726891734366266,Entire home/apt,60,2,4,2018-05-28,0.89,2,365
22758532,ATHENS ERASMUS APARTMENT NEAR METRO STATION 2,157813590,Vasilis,,ΠΑΤΗΣΙΑ,38.01566493208727,23.730752055675985,Private room,16,4,1,2018-06-07,0.43,5,179
22759846,Acropolis View Studio,167885172,Στεφανια,,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96529400550756,23.73978463537721,Entire home/apt,70,7,1,2018-07-12,0.86,3,362
22760805,Beyond Acropolis - The Marble Mansion,21391668,Peter,,ΖΑΠΠΕΙΟ,37.97127151003477,23.7333681057389,Entire home/apt,600,3,3,2018-07-25,1.50,2,365
22765631,Amazing Athens Kallimarmaron Cosy Flat,24672003,Ioannis,,ΣΤΑΔΙΟ,37.965831677617516,23.7428688902467,Entire home/apt,29,2,3,2018-06-13,0.69,3,320
22766650,stylish and quiet - centrally located,168158975,David,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98790847112416,23.73938255320694,Entire home/apt,65,3,5,2018-06-25,0.79,1,30
22770187,Spacious Downtown Loft,14544270,Stathis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97764862152299,23.725051932651716,Entire home/apt,50,2,20,2018-05-30,2.93,1,313
22771283,"Bright & Central Parkview, 1stop to Syntagma&Plaka",74638927,Elly,,ΙΛΙΣΙΑ,37.97307174315934,23.756883951976285,Entire home/apt,42,1,1,2018-04-11,0.24,2,320
22779883,Spacious flat with Lycabettus Hill View,148356397,Anna,,ΠΑΓΚΡΑΤΙ,37.97318037606419,23.75000189049614,Entire home/apt,55,3,3,2018-05-27,0.84,2,363
22782869,Matrozou New Renovated Studio,149346682,King,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96421977179078,23.720873620836883,Entire home/apt,40,1,7,2018-08-14,1.33,26,163
22785999,Cool. Minimal. Simple. Artist's Apartment,17983297,Simon,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99411231841861,23.7266034334811,Entire home/apt,17,14,1,2018-02-01,0.15,1,74
22786671,Sikelias New and Comfortable Apartment in Koukaki,149346682,King,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96191014857529,23.721992242971893,Entire home/apt,50,2,15,2018-08-03,2.34,26,129
22788238,New apartment with two independent studios,26526411,Екатерина,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99143942936943,23.726606909977136,Entire home/apt,45,1,1,2018-02-05,0.16,3,306
22789400,"Yannis & Alex home, very close to city center",53275773,Yannis,,ΙΛΙΣΙΑ,37.97658493427132,23.75815264233409,Entire home/apt,31,2,13,2018-08-08,2.34,1,131
22789609,Athens Heart  Apartment,23409055,Kostis,,ΓΚΑΖΙ,37.975024314130785,23.707620115093125,Entire home/apt,70,3,4,2018-07-07,1.28,1,84
22790373,Apartment with two studios for 4 people,128804185,Александр,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991349000387395,23.727217367045693,Entire home/apt,35,1,0,,,3,299
22792678,Rooftop apartment @Kolonaki - Lycabettus Hill view,74514723,Spiros,,ΚΟΛΩΝΑΚΙ,37.97994297633853,23.745997276262376,Entire home/apt,26,2,18,2018-08-01,3.03,1,110
22800286,abc,93806840,Emmanouil,,ΕΛΛΗΝΟΡΩΣΩΝ,37.9972700823509,23.772135584148877,Entire home/apt,108,1,0,,,1,365
22800822,"700m² Luxury Villa with a pool in Plaka, Acropolis",29927830,"Dimitris, Konstantinos & Sevi",,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.973400866008994,23.727195515932262,Entire home/apt,1500,1,6,2018-07-28,1.15,80,352
22802228,Stylish luxury apartment near Acropolis,30888696,Chris,,ΝΕΟΣ ΚΟΣΜΟΣ,37.958553766910164,23.727176169443855,Entire home/apt,29,1,14,2018-07-29,2.19,1,297
22803132,Menta Apartment,77457889,Παναγιώτης,,ΚΥΨΕΛΗ,37.99860082553203,23.73379559142627,Entire home/apt,100,2,1,2018-07-14,0.91,17,58
